source	id	datetime	dC_ch4_emis[kgCha-1]	dC_co2_emis_auto[kgCha-1]	dC_co2_emis_hetero[kgCha-1]	dC_doc_leach[kgCha-1]	dN_don_leach[kgNha-1]	dN_no3_leach[kgNha-1]	dN_nh4_leach[kgNha-1]	dN_no_emis[kgNha-1]	dN_n2o_emis[kgNha-1]	dN_n2_emis[kgNha-1]	dN_nh3_emis[kgNha-1]	dN_n2_fix[kgNha-1]	dC_co2_fix[kgCha-1]	dS_so4_leach[kgSha-1]	dC_litter[kgCha-1]	dN_litter[kgNha-1]	dN_dep[kgNha-1]	dN_up_floor[kgNha-1]	dN_up_min[kgNha-1]	dN_mineral_floor[kgNha-1]	dN_mineral_min[kgNha-1]	dN_nitrify_floor[kgNha-1]	dN_nitrify_min[kgNha-1]	dN_denitrify_floor[kgNha-1]	dN_denitrify_min[kgNha-1]	dN_chemo_floor[kgNha-1]	dN_chemo_min[kgNha-1]	C_plants_floor[kgCha-1]	C_plants_min[kgCha-1]	C_soil_floor[kgCha-1]	C_soil_min[kgCha-1]	C_aorg_floor[kgCha-1]	C_aorg_min[kgCha-1]	C_litter_raw[kgCha-1]	C_litter_floor[kgCha-1]	C_litter_min[kgCha-1]	C_mic_floor[kgCha-1]	C_mic_min[kgCha-1]	C_sol_floor[kgCha-1]	C_sol_min[kgCha-1]	C_wood_above[kgCha-1]	C_wood_below[kgCha-1]	N_plants_floor[kgNha-1]	N_plants_min[kgNha-1]	N_soil_floor[kgNha-1]	N_soil_min[kgNha-1]	N_aorg_floor[kgNha-1]	N_aorg_min[kgNha-1]	N_litter_raw[kgNha-1]	N_litter_floor[kgNha-1]	N_litter_min[kgNha-1]	N_mic_floor[kgNha-1]	N_mic_min[kgNha-1]	N_sol_floor[kgNha-1]	N_sol_min[kgNha-1]	N_wood_above[kgNha-1]	N_wood_below[kgNha-1]	anvf_mean[-]
setup	0	2007-02-23 23:00:00	0.18112	2.72514	5.12222	0.000872098	6.65958e-07	8.22885e-06	0.000172425	3.55152e-06	6.36889e-05	0.000762845	2.10938e-06	0.330447	6.60895	0	2.61685	0.0196707	2.44505e-12	0	0.324726	-0	0.292539	-0	0.0207564	-0	0.000240249	-0	6.85888e-07	0	357.616	0	50973.1	0	268.336	0	0	324.225	0	42.2749	0	0.282812	0	0	0	5.54667	0	5396.56	0	22.6397	0	0	7.21085	0	1.65514	0	0.375911	0	0	0.938542
setup	0	2007-02-24 23:00:00	0.182149	2.46133	5.05166	0.000870343	6.63658e-07	7.89231e-06	0.000174694	3.70535e-06	6.8585e-05	0.000780606	1.87582e-06	0.315473	6.30946	0	2.51949	0.0197527	7.99599e-15	0	0.320008	-0	0.291556	-0	0.0217048	-0	0.000237912	-0	6.95411e-07	0	358.114	0	50972.7	0	265.395	0	0	323.12	0	42.3845	0	0.300388	0	0	0	5.43838	0	5396.37	0	22.3969	0	0	7.22808	0	1.64522	0	0.383315	0	0	0.939642
setup	0	2007-02-25 23:00:00	0.182258	2.53457	5.10797	0.000868043	6.61413e-07	7.60565e-06	0.000176965	3.97154e-06	7.57454e-05	0.000876973	1.57224e-06	0.320309	6.40618	0	2.58913	0.0198332	0	0	0.316993	-0	0.289997	-0	0.0219112	-0	0.000253677	-0	6.93992e-07	0	358.638	0	50972.4	0	262.464	0	0	322.162	0	42.5484	0	0.301073	0	0	0	5.33133	0	5396.19	0	22.1579	0	0	7.2496	0	1.63658	0	0.392912	0	0	0.943355
setup	0	2007-02-26 23:00:00	0.183774	2.48807	5.15045	0.000865129	6.59211e-07	7.35367e-06	0.000179236	4.04856e-06	7.74747e-05	0.000850235	1.63906e-06	0.321646	6.43292	0	2.5992	0.0199114	0	0	0.314743	-0	0.289328	-0	0.0220383	-0	0.000256104	-0	6.86369e-07	0	359.21	0	50972.2	0	259.672	0	0	321.34	0	42.5917	0	0.312089	0	0	0	5.23055	0	5396.02	0	21.9242	0	0	7.27495	0	1.62675	0	0.402135	0	0	0.942211
setup	0	2007-02-27 23:00:00	0.185346	2.26555	5.09719	0.000861944	6.57045e-07	7.12558e-06	0.000181506	3.98392e-06	7.81006e-05	0.000822101	1.20048e-06	0.305686	6.12588	0	2.51979	0.0200118	0	0	0.313739	-0	0.289764	-0	0.0228646	-0	0.000229765	-0	6.91683e-07	0	359.5	0	50972.2	0	256.87	0	0	320.603	0	42.6911	0	0.346966	0	0	0	5.15117	0	5395.86	0	21.6936	0	0	7.30175	0	1.61762	0	0.41141	0	0	0.942442
setup	0	2007-02-28 23:00:00	0.183368	2.25703	5.14755	0.000858826	6.54917e-07	6.91365e-06	0.000183777	4.01129e-06	8.17932e-05	0.000916269	1.30613e-06	0.319043	6.38086	0	2.54631	0.0201184	0	0	0.311931	-0	0.288927	-0	0.0230707	-0	0.0002551	-0	6.94218e-07	0	359.995	0	50972.2	0	254.155	0	0	319.947	0	42.7871	0	0.368656	0	0	0	5.07015	0	5395.7	0	21.4669	0	0	7.32968	0	1.60847	0	0.421534	0	0	0.941313
setup	0	2007-03-01 23:00:00	0.180969	2.3227	5.18458	0.00085464	6.52811e-07	6.71216e-06	0.000186047	4.34673e-06	9.13788e-05	0.001001	1.2482e-06	0.322888	6.45776	0	2.61032	0.0202088	0	0	0.309915	-0	0.286017	-0	0.0229999	-0	0.000276588	-0	6.88384e-07	0	360.493	0	50972.3	0	251.479	0	0	319.424	0	42.9368	0	0.368824	0	0	0	4.99009	0	5395.55	0	21.2451	0	0	7.36125	0	1.60115	0	0.429045	0	0	0.945637
setup	0	2007-03-02 23:00:00	0.180419	2.29069	5.19355	0.000848754	6.50709e-07	6.51698e-06	0.000188316	4.57678e-06	8.84674e-05	0.00101921	1.00934e-06	0.307767	6.16771	0	2.6255	0.020314	0	0	0.306369	-0	0.285151	-0	0.0225619	-0	0.000286328	-0	6.82629e-07	0	360.756	0	50972.7	0	248.827	0	0	319.049	0	43.1011	0	0.377092	0	0	0	4.91928	0	5395.42	0	21.0253	0	0	7.39727	0	1.59454	0	0.440964	0	0	0.945799
setup	0	2007-03-03 23:00:00	0.179671	2.26449	5.20847	0.000842654	6.48618e-07	6.32548e-06	0.000190581	6.86057e-06	0.000135495	0.0016734	1.41635e-06	0.300753	6.27573	0	2.64319	0.0204337	0.0204	0	0.310494	-0	0.283669	-0	0.0229263	-0	0.000807884	-0	7.00798e-07	0	361.054	0	50973.1	0	246.237	0	0	318.787	0	43.2498	0	0.380082	0	0	0	4.85229	0	5395.29	0	20.81	0	0	7.43614	0	1.58931	0	0.449385	0	0	0.949275
setup	0	2007-03-04 23:00:00	0.181255	2.56369	5.33545	0.000837407	6.46555e-07	6.13599e-06	0.000192843	6.57872e-06	0.000137625	0.00144463	3.27874e-06	0.317259	6.34518	0	2.82534	0.0205494	0	0	0.304251	-0	0.282262	-0	0.0218941	-0	0.00042746	-0	6.68905e-07	0	361.365	0	50973.8	0	243.765	0	0	318.717	0	43.345	0	0.366288	0	0	0	4.77704	0	5395.17	0	20.5984	0	0	7.48173	0	1.58304	0	0.458289	0	0	0.952732
setup	0	2007-03-05 23:00:00	0.185291	2.44406	5.32134	0.000832993	6.44527e-07	5.94741e-06	0.000195101	6.08641e-06	0.000144244	0.00155949	5.07924e-06	0.315496	6.3254	0	2.79904	0.020668	0	0	0.305016	-0	0.283572	-0	0.0216551	-0	0.00041637	-0	6.58832e-07	0	361.649	0	50974.6	0	241.247	0	0	318.77	0	43.5006	0	0.375568	0	0	0	4.70913	0	5395.05	0	20.3865	0	0	7.53093	0	1.57794	0	0.468269	0	0	0.953605
setup	0	2007-03-06 23:00:00	0.187259	2.38992	5.36461	0.000830516	6.42556e-07	5.75921e-06	0.000197357	5.90929e-06	0.000157395	0.00173192	5.67768e-06	0.314777	6.37244	0	2.80455	0.02079	0.006	0	0.305673	-0	0.282315	-0	0.0218168	-0	0.000624009	-0	6.58359e-07	0	361.897	0	50975.4	0	238.777	0	0	318.888	0	43.6325	0	0.39008	0	0	0	4.64617	0	5394.95	0	20.1818	0	0	7.58079	0	1.57222	0	0.476162	0	0	0.954767
setup	0	2007-03-07 23:00:00	0.187313	1.99432	5.2681	0.000829406	6.40647e-07	5.57107e-06	0.000199611	7.91852e-06	0.000255823	0.00311491	3.55624e-06	0.269323	5.89246	0	2.63567	0.0209537	0.054	0	0.318189	-0	0.283669	-0	0.024545	-0	0.00275397	-0	7.17856e-07	0	361.472	0	50976.2	0	236.265	0	0	319.042	0	43.7867	0	0.434587	0	0	0	4.61066	0	5394.85	0	19.9785	0	0	7.62993	0	1.56939	0	0.486225	0	0	0.955463
setup	0	2007-03-08 23:00:00	0.185528	2.3173	5.40832	0.000827675	6.38782e-07	5.38272e-06	0.000201866	6.57576e-06	0.000220203	0.00190477	6.2551e-06	0.306621	6.27744	0	2.82624	0.0211165	0	0	0.305914	-0	0.284557	-0	0.0235636	-0	0.000501178	-0	6.65548e-07	0	361.632	0	50977.2	0	233.936	0	0	319.282	0	43.894	0	0.44086	0	0	0	4.55448	0	5394.74	0	19.7752	0	0	7.68071	0	1.56311	0	0.495859	0	0	0.95469
setup	0	2007-03-09 23:00:00	0.187555	2.30997	5.42123	0.000823873	6.36933e-07	5.19411e-06	0.000204121	5.40376e-06	0.000185527	0.00194416	7.77537e-06	0.307362	6.1599	0	2.85392	0.0212522	0	0	0.303117	-0	0.281835	-0	0.0227698	-0	0.000519333	-0	6.5478e-07	0	361.663	0	50978.3	0	231.615	0	0	319.626	0	44.0787	0	0.45265	0	0	0	4.50181	0	5394.65	0	19.5793	0	0	7.73425	0	1.55875	0	0.501939	0	0	0.956403
setup	0	2007-03-10 23:00:00	0.189365	2.28513	5.46536	0.000819262	6.35094e-07	5.0056e-06	0.000206375	4.65926e-06	0.00017698	0.00186965	7.69998e-06	0.305673	6.12557	0	2.87249	0.0213961	0	0	0.302154	-0	0.282203	-0	0.0224646	-0	0.000506858	-0	6.42156e-07	0	361.625	0	50979.5	0	229.301	0	0	320.072	0	44.2597	0	0.46659	0	0	0	4.45212	0	5394.57	0	19.3854	0	0	7.7904	0	1.55336	0	0.511351	0	0	0.957442
setup	0	2007-03-11 23:00:00	0.189232	2.16863	5.44019	0.000815717	6.33285e-07	4.81782e-06	0.000208628	4.29619e-06	0.000185546	0.00210632	7.09012e-06	0.312646	6.25293	0	2.84424	0.0215356	0	0	0.302042	-0	0.281749	-0	0.0221782	-0	0.000617863	-0	6.41228e-07	0	361.642	0	50980.8	0	227.06	0	0	320.545	0	44.4296	0	0.49263	0	0	0	4.40552	0	5394.48	0	19.1949	0	0	7.84554	0	1.54827	0	0.520256	0	0	0.95867
setup	0	2007-03-12 23:00:00	0.187885	2.19526	5.51091	0.000812716	6.31513e-07	4.63137e-06	0.000210879	4.22513e-06	0.000190938	0.00209849	6.17577e-06	0.312047	6.24095	0	2.88707	0.0216691	0	0	0.300052	-0	0.281591	-0	0.0218899	-0	0.000622534	-0	6.34298e-07	0	361.611	0	50982.1	0	224.926	0	0	321.087	0	44.5198	0	0.512237	0	0	0	4.35981	0	5394.41	0	19.0087	0	0	7.90156	0	1.54092	0	0.530814	0	0	0.958466
setup	0	2007-03-13 23:00:00	0.187624	2.20353	5.52636	0.000809056	6.29764e-07	4.44674e-06	0.000213131	4.04454e-06	0.000202583	0.00228314	5.29247e-06	0.310904	6.21809	0	2.92086	0.0218057	0	0	0.29939	-0	0.279885	-0	0.0217964	-0	0.000677645	-0	6.31128e-07	0	361.531	0	50983.5	0	222.785	0	0	321.699	0	44.6927	0	0.533072	0	0	0	4.31553	0	5394.34	0	18.8273	0	0	7.95881	0	1.53566	0	0.538846	0	0	0.959025
setup	0	2007-03-14 23:00:00	0.187469	2.16454	5.55263	0.000804843	6.28033e-07	4.26449e-06	0.000215381	3.79825e-06	0.00020781	0.0023476	4.38496e-06	0.308643	6.18598	0	2.9307	0.0219454	0	0	0.298284	-0	0.280601	-0	0.0216936	-0	0.000638259	-0	6.26157e-07	0	361.383	0	50985	0	220.728	0	0	322.38	0	44.8177	0	0.54811	0	0	0	4.27376	0	5394.27	0	18.6477	0	0	8.01713	0	1.52943	0	0.548603	0	0	0.960078
setup	0	2007-03-15 23:00:00	0.188952	2.22227	5.57775	0.00080081	6.26325e-07	4.08522e-06	0.00021763	3.39062e-06	0.000210123	0.00235774	3.34517e-06	0.294748	5.91166	0	2.98854	0.0221033	0	0	0.297693	-0	0.279302	-0	0.0212049	-0	0.00061884	-0	6.15771e-07	0	360.887	0	50986.6	0	218.754	0	0	323.173	0	44.9115	0	0.567434	0	0	0	4.23614	0	5394.21	0	18.4729	0	0	8.07888	0	1.52351	0	0.556662	0	0	0.961789
setup	0	2007-03-16 23:00:00	0.192238	2.33759	5.64176	0.000797206	6.24646e-07	3.9095e-06	0.000219878	3.0629e-06	0.000228408	0.00287323	2.89679e-06	0.297768	6.08086	0	3.0761	0.0222718	0.0084	0	0.298532	-0	0.280687	-0	0.0206924	-0	0.00108597	-0	6.06371e-07	0	360.535	0	50988.4	0	216.762	0	0	324.104	0	45.0564	0	0.546551	0	0	0	4.19489	0	5394.16	0	18.2955	0	0	8.14537	0	1.51965	0	0.568291	0	0	0.967401
setup	0	2007-03-17 23:00:00	0.197255	2.39419	5.75048	0.000794647	6.23005e-07	3.73782e-06	0.000222125	2.69223e-06	0.000225031	0.00265168	3.4962e-06	0.312203	6.24405	0	3.13562	0.0224281	0	0	0.297999	-0	0.280397	-0	0.0204515	-0	0.000779119	-0	5.95946e-07	0	360.287	0	50990.2	0	214.897	0	0	325.081	0	45.0695	0	0.583466	0	0	0	4.15177	0	5394.11	0	18.1281	0	0	8.21221	0	1.51266	0	0.575972	0	0	0.966181
setup	0	2007-03-18 23:00:00	0.199366	2.02227	5.67003	0.000793493	6.21413e-07	3.57061e-06	0.000224372	2.74834e-06	0.000247175	0.0028583	3.19748e-06	0.293477	5.96708	0	2.97854	0.0225859	0.0072	0	0.302372	-0	0.285481	-0	0.021097	-0	0.00113262	-0	6.04216e-07	0	359.786	0	50992	0	213.03	0	0	326.017	0	45.0622	0	0.663482	0	0	0	4.12009	0	5394.06	0	17.9549	0	0	8.27491	0	1.50536	0	0.58742	0	0	0.963063
setup	0	2007-03-19 23:00:00	0.201619	2.18103	5.70522	0.000793072	6.19869e-07	3.40814e-06	0.000226621	2.52788e-06	0.000232421	0.00279937	3.95662e-06	0.30953	6.20403	0	3.08567	0.0227383	0	0	0.297421	-0	0.280666	-0	0.0205965	-0	0.000782023	-0	5.95623e-07	0	359.468	0	50993.8	0	211.136	0	0	326.97	0	45.2169	0	0.670379	0	0	0	4.08283	0	5394.01	0	17.7902	0	0	8.33624	0	1.49983	0	0.596415	0	0	0.964188
setup	0	2007-03-20 23:00:00	0.209322	2.16835	5.76089	0.000791078	6.18351e-07	3.25054e-06	0.000228873	2.52174e-06	0.000233433	0.0026555	4.56e-06	0.306363	6.13965	0	3.10813	0.0228808	0	0	0.297485	-0	0.282066	-0	0.020805	-0	0.00073878	-0	5.91417e-07	0	359.129	0	50995.7	0	209.359	0	0	328.006	0	45.268	0	0.689052	0	0	0	4.04651	0	5393.97	0	17.6257	0	0	8.39955	0	1.49339	0	0.605585	0	0	0.965011
setup	0	2007-03-21 23:00:00	0.215131	2.24013	5.78658	0.000787623	6.16838e-07	3.09796e-06	0.000231126	2.38823e-06	0.000233263	0.00293805	4.41618e-06	0.303704	6.08555	0	3.17327	0.0230256	0	0	0.296511	-0	0.280835	-0	0.0201908	-0	0.000819344	-0	5.79434e-07	0	358.738	0	50997.7	0	207.609	0	0	329.128	0	45.335	0	0.691333	0	0	0	4.00985	0	5393.94	0	17.4652	0	0	8.46508	0	1.48764	0	0.614476	0	0	0.966337
setup	0	2007-03-22 23:00:00	0.221423	2.20196	5.80479	0.000784403	6.15342e-07	2.95061e-06	0.000233381	2.62118e-06	0.000324159	0.00442694	4.72998e-06	0.285725	6.02635	0	3.18338	0.0231794	0.0288	0	0.302519	-0	0.281761	-0	0.0208632	-0	0.00290648	-0	5.99976e-07	0	358.231	0	50999.7	0	205.954	0	0	330.335	0	45.295	0	0.707862	0	0	0	3.97634	0	5393.91	0	17.3072	0	0	8.53289	0	1.4828	0	0.623706	0	0	0.967764
setup	0	2007-03-23 23:00:00	0.227216	2.20507	5.8301	0.000782097	6.13873e-07	2.80868e-06	0.000235637	2.1216e-06	0.000279951	0.00297999	7.49342e-06	0.300355	6.06029	0	3.2138	0.0233511	0	0	0.298271	-0	0.284083	-0	0.020199	-0	0.000871544	-0	5.66781e-07	0	357.562	0	51001.8	0	204.267	0	0	331.578	0	45.3188	0	0.729636	0	0	0	3.95824	0	5393.88	0	17.147	0	0	8.60063	0	1.47624	0	0.634694	0	0	0.968648
setup	0	2007-03-24 23:00:00	0.230202	1.98948	5.79981	0.000780534	6.12437e-07	2.67225e-06	0.000237894	2.98252e-06	0.000542727	0.00859964	1.0229e-05	0.274566	6.17598	0	3.12934	0.0237623	0.0948	0	0.319433	-0	0.284013	-0	0.0247678	-0	0.00879291	-0	6.85558e-07	0	355.762	0	51003.9	0	202.595	0	0	332.867	0	45.3175	0	0.738449	0	0	0	3.98088	0	5393.86	0	16.9952	0	0	8.66933	0	1.47655	0	0.644953	0	0	0.96952
setup	0	2007-03-25 23:00:00	0.232585	2.05542	5.8484	0.000779329	6.11033e-07	2.54134e-06	0.000240154	2.2502e-06	0.000416999	0.00401468	1.28027e-05	0.29435	6.18604	0	3.18341	0.024248	0	0	0.305498	-0	0.287947	-0	0.0220972	-0	0.00134609	-0	5.78622e-07	0	353.682	0	51006.1	0	201.008	0	0	334.211	0	45.2629	0	0.734746	0	0	0	3.99852	0	5393.84	0	16.8371	0	0	8.73965	0	1.4673	0	0.65523	0	0	0.970716
setup	0	2007-03-26 23:00:00	0.237275	2.0951	5.85287	0.000778272	6.09658e-07	2.41591e-06	0.000242416	1.74393e-06	0.00029406	0.00326951	1.66043e-05	0.304107	6.10521	0	3.22505	0.0247262	0	0	0.300139	-0	0.287432	-0	0.020294	-0	0.00103859	-0	5.58062e-07	0	352.045	0	51008.4	0	199.422	0	0	335.546	0	45.2907	0	0.766421	0	0	0	4.01527	0	5393.81	0	16.6819	0	0	8.8085	0	1.46117	0	0.667461	0	0	0.972251
setup	0	2007-03-27 23:00:00	0.240936	1.96913	5.86095	0.000777618	6.08312e-07	2.29592e-06	0.000244683	1.64445e-06	0.000266221	0.00332157	1.7353e-05	0.301499	6.05152	0	3.18373	0.0251968	0	0	0.301778	-0	0.286618	-0	0.0199521	-0	0.00100668	-0	5.51008e-07	0	350.226	0	51010.6	0	197.868	0	0	336.875	0	45.2763	0	0.803562	0	0	0	4.0311	0	5393.79	0	16.5329	0	0	8.87593	0	1.45349	0	0.674575	0	0	0.970468
setup	0	2007-03-28 23:00:00	0.241165	1.87668	5.82093	0.000777314	6.06998e-07	2.18128e-06	0.000246953	1.59375e-06	0.000259348	0.00324917	1.47619e-05	0.302106	6.06438	0	3.15794	0.025645	0	0	0.299487	-0	0.285149	-0	0.0199248	-0	0.000939914	-0	5.46455e-07	0	348.806	0	51012.8	0	196.264	0	0	338.173	0	45.3744	0	0.812396	0	0	0	4.04509	0	5393.77	0	16.3855	0	0	8.94054	0	1.44729	0	0.682957	0	0	0.971032
setup	0	2007-03-29 23:00:00	0.236416	1.78848	5.76258	0.000776325	6.05704e-07	2.07185e-06	0.000249227	1.56978e-06	0.000257612	0.00306193	1.17837e-05	0.305042	6.11323	0	3.13326	0.026068	0	0	0.298619	-0	0.285445	-0	0.0199271	-0	0.000935817	-0	5.42759e-07	0	347.066	0	51015.1	0	194.709	0	0	339.424	0	45.4377	0	0.907941	0	0	0	4.05678	0	5393.75	0	16.2398	0	0	9.00149	0	1.44028	0	0.692892	0	0	0.96901
setup	0	2007-03-30 23:00:00	0.23552	1.96974	5.81338	0.000773608	6.04413e-07	1.96748e-06	0.000251506	1.55981e-06	0.000256964	0.00344218	9.71686e-06	0.303634	6.08481	0	3.24399	0.0264981	0	0	0.296685	-0	0.283042	-0	0.0195012	-0	0.00105409	-0	5.33077e-07	0	345.739	0	51017.3	0	193.226	0	0	340.769	0	45.511	0	0.838953	0	0	0	4.06999	0	5393.74	0	16.0978	0	0	9.0659	0	1.43462	0	0.701476	0	0	0.972104
setup	0	2007-03-31 23:00:00	0.240201	1.98933	5.80771	0.000769706	6.03118e-07	1.86805e-06	0.000253788	1.37207e-06	0.000247401	0.00303266	6.15274e-06	0.298764	5.98611	0	3.27473	0.0269627	0	0	0.294309	-0	0.282363	-0	0.0184182	-0	0.00091018	-0	5.10117e-07	0	343.81	0	51019.8	0	191.834	0	0	342.259	0	45.513	0	0.83399	0	0	0	4.08539	0	5393.74	0	15.9549	0	0	9.13644	0	1.42954	0	0.713264	0	0	0.97378
setup	0	2007-04-01 23:00:00	0.247795	1.96642	5.79101	0.000766429	6.01831e-07	1.77345e-06	0.000256071	1.18315e-06	0.00023721	0.00328867	5.55424e-06	0.300298	6.01774	0	3.28339	0.0274327	0	0	0.292399	-0	0.27822	-0	0.0178285	-0	0.00100398	-0	4.97718e-07	0	342.229	0	51022.4	0	190.449	0	0	343.822	0	45.55	0	0.767987	0	0	0	4.09786	0	5393.74	0	15.821	0	0	9.20968	0	1.42445	0	0.721255	0	0	0.977305
setup	0	2007-04-02 23:00:00	0.251883	1.93804	5.7514	0.000764738	6.0057e-07	1.68359e-06	0.000258356	1.14142e-06	0.000240103	0.00321	3.74153e-06	0.300797	6.02821	0	3.28941	0.0278906	0	0	0.293743	-0	0.279674	-0	0.0178702	-0	0.000971184	-0	4.92596e-07	0	340.518	0	51025	0	189.146	0	0	345.372	0	45.5049	0	0.791824	0	0	0	4.11005	0	5393.74	0	15.6877	0	0	9.28135	0	1.41852	0	0.728696	0	0	0.977037
setup	0	2007-04-03 23:00:00	0.257755	1.93992	5.75835	0.00076388	5.99342e-07	1.59831e-06	0.000260644	1.12467e-06	0.00024119	0.00318503	3.34344e-06	0.298606	5.98383	0	3.31069	0.0283494	0	0	0.292946	-0	0.281781	-0	0.0184398	-0	0.000986434	-0	4.94706e-07	0	339.06	0	51027.6	0	187.794	0	0	346.917	0	45.5198	0	0.835461	0	0	0	4.12215	0	5393.74	0	15.5547	0	0	9.35184	0	1.41257	0	0.739289	0	0	0.974462
setup	0	2007-04-04 23:00:00	0.26118	1.75269	5.61981	0.000762928	5.98139e-07	1.51741e-06	0.000262935	1.14637e-06	0.000248095	0.00333744	2.49269e-06	0.278835	5.59097	0	3.23593	0.0288168	0	0	0.293143	-0	0.280539	-0	0.0186682	-0	0.00105061	-0	4.95202e-07	0	337.277	0	51030.2	0	186.441	0	0	348.43	0	45.5867	0	0.865796	0	0	0	4.13795	0	5393.74	0	15.4254	0	0	9.41984	0	1.40788	0	0.748847	0	0	0.976696
setup	0	2007-04-05 23:00:00	0.258814	1.68872	5.55705	0.000761791	5.96958e-07	1.4407e-06	0.00026523	1.23852e-06	0.000313972	0.00458147	2.28179e-06	0.268622	5.64521	0	3.22105	0.0292815	0.0204	0	0.296517	-0	0.282643	-0	0.0195212	-0	0.00273147	-0	5.17418e-07	0	335.596	0	51032.8	0	185.123	0	0	349.887	0	45.6141	0	0.930722	0	0	0	4.15232	0	5393.75	0	15.296	0	0	9.48411	0	1.40324	0	0.759023	0	0	0.975839
setup	0	2007-04-06 23:00:00	0.25512	1.7301	5.54493	0.000759846	5.9579e-07	1.36799e-06	0.000267528	1.18664e-06	0.000278425	0.00355842	3.37632e-06	0.296314	5.94682	0	3.25928	0.0297158	0	0	0.293277	-0	0.282137	-0	0.0195622	-0	0.00113074	-0	5.04796e-07	0	334.165	0	51035.4	0	183.868	0	0	351.294	0	45.64	0	0.931735	0	0	0	4.16104	0	5393.75	0	15.1708	0	0	9.54493	0	1.39616	0	0.769072	0	0	0.976547
setup	0	2007-04-07 23:00:00	0.255942	1.80885	5.5341	0.000756698	5.94626e-07	1.29909e-06	0.00026983	1.14747e-06	0.000253165	0.00312112	3.49644e-06	0.29701	5.96174	0	3.31764	0.0301413	0	0	0.292871	-0	0.280222	-0	0.0195729	-0	0.00100291	-0	4.98855e-07	0	332.764	0	51038.1	0	182.579	0	0	352.766	0	45.7282	0	0.9449	0	0	0	4.17	0	5393.75	0	15.0479	0	0	9.60798	0	1.39113	0	0.776025	0	0	0.977289
setup	0	2007-04-08 23:00:00	0.26238	1.84127	5.56016	0.000753054	5.93463e-07	1.23384e-06	0.000272134	1.06578e-06	0.000239491	0.00324922	2.79547e-06	0.295553	5.93182	0	3.3536	0.0305843	0	0	0.289715	-0	0.278491	-0	0.018896	-0	0.000994594	-0	4.90478e-07	0	331.345	0	51041	0	181.356	0	0	354.331	0	45.7985	0	0.943369	0	0	0	4.17974	0	5393.77	0	14.9272	0	0	9.67482	0	1.3867	0	0.785053	0	0	0.976107
setup	0	2007-04-09 23:00:00	0.273558	1.8594	5.56994	0.000750061	5.92313e-07	1.17208e-06	0.00027444	9.77191e-07	0.000237907	0.00333228	2.18676e-06	0.295308	5.92713	0	3.38241	0.0310362	0	0	0.288774	-0	0.276168	-0	0.0179667	-0	0.00101899	-0	4.76043e-07	0	329.937	0	51043.9	0	180.246	0	0	355.995	0	45.7786	0	0.910799	0	0	0	4.18952	0	5393.78	0	14.8101	0	0	9.74575	0	1.38117	0	0.791702	0	0	0.97681
setup	0	2007-04-10 23:00:00	0.283363	1.76514	5.49334	0.000748102	5.91186e-07	1.11366e-06	0.000276747	9.09492e-07	0.000219698	0.00302168	1.50226e-06	0.290406	5.8276	0	3.35391	0.0314903	0	0	0.286481	-0	0.275898	-0	0.017964	-0	0.000948667	-0	4.70117e-07	0	328.06	0	51046.9	0	179.026	0	0	357.709	0	45.901	0	0.864659	0	0	0	4.19689	0	5393.8	0	14.6916	0	0	9.81837	0	1.37769	0	0.803257	0	0	0.97967
setup	0	2007-04-11 23:00:00	0.292301	1.86149	5.47177	0.000746881	5.90087e-07	1.05943e-06	0.000279056	8.35327e-07	0.000214856	0.00304736	9.99873e-07	0.296857	5.95119	0	3.42061	0.0319371	0	0	0.286126	-0	0.273612	-0	0.0171248	-0	0.00096768	-0	4.58793e-07	0	326.816	0	51050.1	0	177.98	0	0	359.467	0	45.8764	0	0.846388	0	0	0	4.20555	0	5393.83	0	14.5775	0	0	9.89241	0	1.37327	0	0.811307	0	0	0.980477
setup	0	2007-04-12 23:00:00	0.302006	1.80254	5.45283	0.000745897	5.89013e-07	1.00864e-06	0.000281369	8.03792e-07	0.000212538	0.00303304	6.41929e-07	0.294641	5.91462	0	3.41051	0.0323845	0	0	0.286667	-0	0.276718	-0	0.0177285	-0	0.000955885	-0	4.64201e-07	0	325.236	0	51053.2	0	176.9	0	0	361.2	0	45.8926	0	0.87962	0	0	0	4.21236	0	5393.85	0	14.4612	0	0	9.96448	0	1.36934	0	0.822785	0	0	0.980241
setup	0	2007-04-13 23:00:00	0.309754	1.79867	5.41012	0.000744902	5.87963e-07	9.59473e-07	0.000283685	8.0207e-07	0.000213378	0.0031891	4.28897e-07	0.293352	5.88064	0	3.42709	0.0328333	0	0	0.286766	-0	0.274434	-0	0.0175323	-0	0.00102958	-0	4.60082e-07	0	323.713	0	51056.4	0	175.888	0	0	362.942	0	45.8856	0	0.88204	0	0	0	4.21984	0	5393.87	0	14.3511	0	0	10.0363	0	1.36527	0	0.828469	0	0	0.980246
